0.00	0.00
677702.00	201955216.00
678114.25	202078048.00
677056.25	201762784.00
677112.06	201779392.00
678766.69	202272464.00
676650.94	201641984.00
674193.50	200909664.00
673459.62	200690976.00
673189.12	200610368.00
673475.81	200695792.00
674784.25	201085696.00
675376.75	201262272.00
673966.69	200842064.00
672123.94	200292928.00
671885.00	200221728.00
674291.50	200938848.00
676610.44	201629920.00
675813.38	201392384.00
677929.88	202023104.00
678685.00	202248128.00
677905.44	202015824.00
677233.38	201815536.00
673980.38	200846144.00
672725.88	200472304.00
672642.25	200447392.00
673665.38	200752288.00
675193.38	201207616.00
673061.62	200572352.00
673322.12	200650000.00
674427.25	200979328.00
676697.75	201655936.00
677293.94	201833600.00
674912.00	201123776.00
672041.50	200268384.00
672415.88	200379936.00
672515.44	200409600.00
672671.38	200456080.00
672024.62	200263328.00
673646.12	200746528.00
672971.12	200545376.00
676129.00	201486432.00
676404.50	201568544.00
673689.12	200759360.00
672809.00	200497104.00
672044.75	200269344.00
673334.25	200653600.00
673387.31	200669440.00
671278.62	200041056.00
671602.88	200137664.00
673965.00	200841552.00
674613.50	201034832.00
676043.12	201460832.00
675951.06	201433408.00
673015.31	200558560.00
673616.56	200737728.00
674166.94	200901728.00
671290.75	200044640.00
672676.19	200457504.00
673423.31	200680160.00
673960.06	200840096.00
673862.50	200811040.00
673842.38	200805024.00
673314.88	200647808.00
672565.75	200424576.00
672696.94	200463680.00
672983.00	200548928.00
673099.75	200583712.00
675653.69	201344800.00
673230.94	200622816.00
671985.75	200251744.00
674858.19	201107744.00
