0.00	0.00
0.00	0.00
129600.65	13737669.00
568272.19	60236848.00
677892.62	71856616.00
705585.12	74792024.00
711699.75	75440176.00
713452.38	75625952.00
714331.62	75719152.00
714694.88	75757664.00
714781.00	75766776.00
715196.06	75810784.00
715677.38	75861808.00
716997.75	76001760.00
717233.44	76026744.00
717388.38	76043168.00
716131.12	75909896.00
716713.88	75971664.00
717640.88	76069936.00
716625.75	75962320.00
715845.00	75879568.00
715744.75	75868944.00
715340.44	75826096.00
713842.62	75667312.00
714568.38	75744240.00
714611.12	75748784.00
714671.38	75755168.00
714361.75	75722352.00
714798.44	75768640.00
714667.12	75754712.00
714683.38	75756432.00
714494.88	75736448.00
710367.25	75298920.00
707944.31	75042096.00
708778.06	75130480.00
709082.50	75162752.00
708896.00	75142984.00
713141.88	75593040.00
714094.38	75694000.00
714105.50	75695176.00
714110.38	75695696.00
714591.62	75746704.00
714423.88	75728928.00
713473.75	75628208.00
714476.69	75734528.00
714635.19	75751328.00
713939.81	75677616.00
714932.94	75782896.00
714326.25	75718576.00
714693.06	75757456.00
715169.81	75808000.00
717177.19	76020784.00
717697.31	76075920.00
715436.56	75836272.00
715930.62	75888640.00
714566.62	75744064.00
714447.62	75731456.00
714915.88	75781088.00
713334.25	75613432.00
714061.56	75690528.00
714819.38	75770856.00
714966.25	75786416.00
715045.06	75794768.00
715880.75	75883360.00
714026.19	75686776.00
713743.31	75656792.00
714235.06	75708920.00
714858.50	75775000.00
714860.12	75775184.00
714246.75	75710160.00
713953.19	75679040.00
714940.06	75783648.00
