0.00	0.00
714579.00	75745376.00
714420.00	75728520.00
714431.50	75729736.00
712706.00	75546840.00
714323.62	75718312.00
714597.50	75747336.00
714521.38	75739264.00
712981.50	75576048.00
710180.88	75279168.00
710105.25	75271152.00
709846.88	75243768.00
709330.50	75189032.00
709267.88	75182392.00
712325.50	75506504.00
714241.38	75709584.00
714675.62	75755616.00
715881.75	75883456.00
716526.19	75951776.00
715411.81	75833648.00
717221.50	76025480.00
717960.88	76103848.00
716958.25	75997568.00
716761.06	75976672.00
715110.81	75801744.00
715894.50	75884816.00
716525.62	75951712.00
716156.00	75912528.00
716017.69	75897872.00
714779.69	75766640.00
715479.50	75840824.00
715653.88	75859312.00
715363.00	75828472.00
715043.19	75794576.00
713862.12	75669392.00
712513.50	75526432.00
709920.38	75251560.00
709368.12	75193016.00
709374.00	75193648.00
709008.50	75154912.00
711442.50	75412912.00
714357.19	75721864.00
714111.81	75695856.00
712163.38	75489328.00
714389.12	75725248.00
713991.12	75683256.00
715379.38	75830264.00
715627.25	75856504.00
716217.19	75919032.00
714904.06	75779832.00
714791.62	75767912.00
714998.12	75789800.00
714571.25	75744552.00
715151.81	75806088.00
715283.44	75820040.00
714116.88	75696384.00
715413.50	75833832.00
715681.12	75862192.00
717147.00	76017584.00
717652.00	76071120.00
716762.81	75976864.00
717077.62	76010232.00
711135.62	75380384.00
710393.62	75301736.00
709291.25	75184872.00
707146.81	74957560.00
708577.06	75109176.00
712920.25	75569552.00
714774.62	75766112.00
715097.88	75800384.00
714641.50	75751992.00
715158.00	75806744.00
