0.00	0.00
258502.52	62040604.00
476588.62	114381272.00
529666.88	127120040.00
541902.88	130056672.00
545856.62	131005592.00
549644.75	131914744.00
547996.44	131519152.00
546691.12	131205872.00
547317.00	131356064.00
546436.50	131144760.00
546533.62	131168072.00
546344.50	131122680.00
544979.88	130795168.00
546767.25	131224136.00
549389.81	131853552.00
550007.19	132001728.00
549208.56	131810048.00
549870.56	131968944.00
550146.19	132035088.00
547368.62	131368464.00
545634.62	130952304.00
546566.62	131175984.00
548042.75	131530256.00
546206.62	131089584.00
545717.50	130972208.00
548262.62	131583040.00
548508.62	131642064.00
547518.88	131404528.00
549587.62	131901040.00
551614.25	132387424.00
549876.31	131970312.00
550654.56	132157096.00
546252.38	131100568.00
549817.50	131956192.00
550739.75	132177536.00
549230.25	131815264.00
548878.19	131730768.00
548472.38	131633376.00
547789.12	131469392.00
545813.88	130995328.00
547396.50	131375152.00
546278.62	131106864.00
549788.88	131949344.00
552082.25	132499752.00
551416.94	132340072.00
546571.25	131177096.00
545600.19	130944032.00
549825.25	131958048.00
548141.75	131554016.00
550200.31	132048072.00
548405.62	131617344.00
551665.88	132399808.00
550976.00	132234232.00
544870.62	130768944.00
548521.12	131645072.00
547673.50	131441648.00
550779.31	132187040.00
548527.56	131646616.00
548294.62	131590712.00
547836.62	131480800.00
545741.88	130978056.00
545203.00	130848720.00
546611.50	131186752.00
548750.50	131700112.00
546780.25	131227248.00
552212.31	132530960.00
548026.00	131526240.00
547608.25	131425976.00
545531.31	130927520.00
546605.94	131185416.00
545919.69	131020728.00
