,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,nat,ukebpfjit,100,2,0.0
1,3,1,rx,vpp,64,nat,ukebpfjit,100,2,0.0
2,3,1,rx,vpp,64,nat,ukebpfjit,100,2,0.0
3,3,1,rx,vpp,64,nat,ukebpfjit,100,2,100920.086393
4,3,1,rx,vpp,64,nat,ukebpfjit,100,2,100594.405594
5,3,1,rx,vpp,64,nat,ukebpfjit,100,2,100685.0
6,3,1,rx,vpp,64,nat,ukebpfjit,100,2,100573.0
7,3,1,rx,vpp,64,nat,ukebpfjit,100,2,100655.0
8,3,1,rx,vpp,64,nat,ukebpfjit,100,2,47863.0
9,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.00500501
10,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1008.00800801
11,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.01402806
12,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1002.002002
13,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.0
14,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1001.001001
15,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
16,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
17,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
18,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
19,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
20,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.00600601
21,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
22,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
23,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
24,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
25,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
26,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
27,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
28,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
29,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1008.00800801
30,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
31,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
32,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
33,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
34,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
35,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
36,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
37,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
38,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1003.0
39,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.00500501
40,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1004.0
41,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.0
42,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.00500501
43,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
44,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
45,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
46,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
47,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
48,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
49,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
50,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1004.0
51,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
52,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
53,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
54,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
55,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
56,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
57,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
58,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
59,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1008.0
60,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1004.0
61,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
62,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.00600601
63,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
64,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
65,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
66,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.0
67,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1000.0
68,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1006.0
69,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
70,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1004.0
71,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1005.0
72,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
73,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1004.995005
74,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
75,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1008.00800801
76,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
77,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.00700701
78,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1007.0
79,3,1,rx,vpp,64,nat,ukebpfjit,100,2,1454.54545455
80,3,1,rx,vpp,64,nat,ukebpfjit,100,2,0.0
81,3,1,rx,vpp,64,nat,ukebpfjit,100,2,0.0
