,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,uk,100,1,0.0
1,3,1,rx,vpp,64,mirror,uk,100,1,0.0
2,3,1,rx,vpp,64,mirror,uk,100,1,101108.786611
3,3,1,rx,vpp,64,mirror,uk,100,1,100566.0
4,3,1,rx,vpp,64,mirror,uk,100,1,100681.0
5,3,1,rx,vpp,64,mirror,uk,100,1,100669.0
6,3,1,rx,vpp,64,mirror,uk,100,1,100567.432567
7,3,1,rx,vpp,64,mirror,uk,100,1,70113.0
8,3,1,rx,vpp,64,mirror,uk,100,1,1006.00600601
9,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
10,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
11,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
12,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
13,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
14,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
15,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
16,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
17,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
18,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
19,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
20,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
21,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
22,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
23,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
24,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
25,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
26,3,1,rx,vpp,64,mirror,uk,100,1,1008.0
27,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
28,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
29,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
30,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
31,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
32,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
33,3,1,rx,vpp,64,mirror,uk,100,1,1008.0
34,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
35,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
36,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
37,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
38,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
39,3,1,rx,vpp,64,mirror,uk,100,1,1007.01402806
40,3,1,rx,vpp,64,mirror,uk,100,1,1009.0
41,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
42,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
43,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
44,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
45,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
46,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
47,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
48,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
49,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
50,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
51,3,1,rx,vpp,64,mirror,uk,100,1,1008.0
52,3,1,rx,vpp,64,mirror,uk,100,1,1006.00600601
53,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
54,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
55,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
56,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
57,3,1,rx,vpp,64,mirror,uk,100,1,1007.01402806
58,3,1,rx,vpp,64,mirror,uk,100,1,1008.0
59,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
60,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
61,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
62,3,1,rx,vpp,64,mirror,uk,100,1,1006.00600601
63,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
64,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
65,3,1,rx,vpp,64,mirror,uk,100,1,1007.01402806
66,3,1,rx,vpp,64,mirror,uk,100,1,1009.00900901
67,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
68,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
69,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
70,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
71,3,1,rx,vpp,64,mirror,uk,100,1,1006.00600601
72,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
73,3,1,rx,vpp,64,mirror,uk,100,1,1008.00800801
74,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
75,3,1,rx,vpp,64,mirror,uk,100,1,1007.00700701
76,3,1,rx,vpp,64,mirror,uk,100,1,1007.0
77,3,1,rx,vpp,64,mirror,uk,100,1,1006.0
78,3,1,rx,vpp,64,mirror,uk,100,1,1021.83406114
79,3,1,rx,vpp,64,mirror,uk,100,1,0.0
80,3,1,rx,vpp,64,mirror,uk,100,1,0.0
