0.00	0.00
714259.06	171422176.00
714964.25	171591424.00
711745.81	170818992.00
708552.94	170052720.00
707682.25	169843744.00
708136.56	169952768.00
707049.62	169691904.00
708170.38	169960896.00
708115.12	169947632.00
708340.25	170001664.00
709597.62	170303424.00
709400.88	170256224.00
710309.38	170474272.00
708981.88	170155680.00
709181.50	170203552.00
709278.88	170226928.00
709352.25	170244544.00
708218.06	169972336.00
709230.50	170215328.00
709723.12	170333552.00
709559.38	170294240.00
709373.88	170249728.00
708665.50	170079712.00
707621.56	169829152.00
708503.25	170040768.00
708821.31	170117120.00
708949.31	170147840.00
707973.31	169913600.00
709985.31	170396480.00
709576.88	170298448.00
709378.25	170250768.00
709232.06	170215696.00
709398.50	170255648.00
708139.38	169953472.00
708058.38	169934016.00
707846.62	169883184.00
708610.12	170066448.00
707792.00	169870096.00
708694.69	170086720.00
709203.00	170208720.00
709093.25	170182384.00
707898.31	169895600.00
708102.81	169944688.00
706455.19	169549248.00
708789.81	170109552.00
709516.94	170284064.00
709700.56	170328224.00
708065.12	169935648.00
709047.75	170171472.00
709389.94	170253584.00
708371.50	170009152.00
707687.56	169845008.00
707220.94	169733040.00
707870.50	169888928.00
707101.12	169704288.00
707558.75	169814112.00
708490.19	170037664.00
708242.06	169978096.00
709956.50	170389568.00
710385.69	170492560.00
710779.94	170587184.00
711215.00	170691600.00
711178.81	170682912.00
710474.94	170513984.00
708429.44	170023056.00
708800.69	170112160.00
708800.19	170112032.00
709088.56	170181248.00
708295.62	169990944.00
709346.50	170243136.00
709656.12	170317472.00
