,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
1,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
2,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,101105.263158
3,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100649.0
4,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100667.0
5,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100673.0
6,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,100670.0
7,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,71277.0
8,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.00600601
9,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
10,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
11,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.00600601
12,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
13,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
14,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
15,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
16,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
17,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
18,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
19,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
20,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.01402806
21,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1009.00900901
22,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
23,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
24,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
25,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
26,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
27,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
28,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
29,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
30,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
31,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
32,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
33,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
34,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
35,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
36,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
37,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
38,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
39,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
40,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
41,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
42,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
43,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
44,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
45,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
46,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
47,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
48,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
49,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
50,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
51,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
52,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1009.00900901
53,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
54,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
55,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
56,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
57,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
58,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
59,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
60,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
61,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
62,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
63,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
64,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.0
65,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
66,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
67,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
68,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
69,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
70,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
71,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1006.0
72,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
73,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1008.00800801
74,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
75,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.00700701
76,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.0
77,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1007.01402806
78,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,1029.04564315
79,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
80,3,1,rx,vpp,64,mirror,ukebpfjit,100,1,0.0
