,repetitions,num_vms,direction,interface,size,vnf,system,rate,repetition,pps
0,3,1,rx,vpp,64,nat,linux,100,0,0.0
1,3,1,rx,vpp,64,nat,linux,100,0,0.0
2,3,1,rx,vpp,64,nat,linux,100,0,0.0
3,3,1,rx,vpp,64,nat,linux,100,0,100472.595657
4,3,1,rx,vpp,64,nat,linux,100,0,100297.0
5,3,1,rx,vpp,64,nat,linux,100,0,100319.0
6,3,1,rx,vpp,64,nat,linux,100,0,100279.0
7,3,1,rx,vpp,64,nat,linux,100,0,100170.17017
8,3,1,rx,vpp,64,nat,linux,100,0,1000.0
9,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
10,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
11,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
12,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
13,3,1,rx,vpp,64,nat,linux,100,0,1000.0
14,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
15,3,1,rx,vpp,64,nat,linux,100,0,1001.0
16,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
17,3,1,rx,vpp,64,nat,linux,100,0,998.998998999
18,3,1,rx,vpp,64,nat,linux,100,0,1002.00400802
19,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
20,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
21,3,1,rx,vpp,64,nat,linux,100,0,1000.0
22,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
23,3,1,rx,vpp,64,nat,linux,100,0,1001.0
24,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
25,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
26,3,1,rx,vpp,64,nat,linux,100,0,1001.00200401
27,3,1,rx,vpp,64,nat,linux,100,0,998.998998999
28,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
29,3,1,rx,vpp,64,nat,linux,100,0,1002.00400802
30,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
31,3,1,rx,vpp,64,nat,linux,100,0,1001.0
32,3,1,rx,vpp,64,nat,linux,100,0,1000.0
33,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
34,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
35,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
36,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
37,3,1,rx,vpp,64,nat,linux,100,0,998.998998999
38,3,1,rx,vpp,64,nat,linux,100,0,1000.0
39,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
40,3,1,rx,vpp,64,nat,linux,100,0,1001.0
41,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
42,3,1,rx,vpp,64,nat,linux,100,0,996.993987976
43,3,1,rx,vpp,64,nat,linux,100,0,1001.0
44,3,1,rx,vpp,64,nat,linux,100,0,1001.00200401
45,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
46,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
47,3,1,rx,vpp,64,nat,linux,100,0,999.0
48,3,1,rx,vpp,64,nat,linux,100,0,1001.00200401
49,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
50,3,1,rx,vpp,64,nat,linux,100,0,1001.0
51,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
52,3,1,rx,vpp,64,nat,linux,100,0,1000.0
53,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
54,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
55,3,1,rx,vpp,64,nat,linux,100,0,1000.0
56,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
57,3,1,rx,vpp,64,nat,linux,100,0,1001.0
58,3,1,rx,vpp,64,nat,linux,100,0,998.997995992
59,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
60,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
61,3,1,rx,vpp,64,nat,linux,100,0,1000.0
62,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
63,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
64,3,1,rx,vpp,64,nat,linux,100,0,1002.00400802
65,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
66,3,1,rx,vpp,64,nat,linux,100,0,1000.0
67,3,1,rx,vpp,64,nat,linux,100,0,998.997995992
68,3,1,rx,vpp,64,nat,linux,100,0,996.0
69,3,1,rx,vpp,64,nat,linux,100,0,997.997997998
70,3,1,rx,vpp,64,nat,linux,100,0,993.993993994
71,3,1,rx,vpp,64,nat,linux,100,0,997.997997998
72,3,1,rx,vpp,64,nat,linux,100,0,1000.0
73,3,1,rx,vpp,64,nat,linux,100,0,992.992992993
74,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
75,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
76,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
77,3,1,rx,vpp,64,nat,linux,100,0,1001.001001
78,3,1,rx,vpp,64,nat,linux,100,0,998.997995992
79,3,1,rx,vpp,64,nat,linux,100,0,0.0
80,3,1,rx,vpp,64,nat,linux,100,0,0.0
81,3,1,rx,vpp,64,nat,linux,100,0,0.0
