0.00	0.00
318666.28	19119978.00
612667.81	36760072.00
685827.69	41149664.00
704723.69	42283420.00
711260.94	42675656.00
713159.25	42789552.00
712961.81	42777708.00
711521.00	42691260.00
712167.75	42730064.00
712953.94	42777236.00
713153.75	42789220.00
713725.75	42823544.00
713390.38	42803420.00
712108.88	42726532.00
713275.00	42796500.00
713088.88	42785332.00
712174.12	42730444.00
710891.50	42653492.00
708842.88	42530572.00
710351.50	42621092.00
712163.38	42729804.00
714820.12	42889204.00
715249.00	42914940.00
713556.75	42813408.00
710838.44	42650308.00
710317.62	42619056.00
710379.38	42622764.00
710826.88	42649612.00
709791.50	42587492.00
711107.62	42666456.00
711776.38	42706584.00
712760.12	42765608.00
712966.50	42777992.00
712026.88	42721608.00
710569.00	42634136.00
712030.50	42721832.00
712150.00	42729000.00
712082.81	42724968.00
710580.69	42634840.00
711357.75	42681464.00
711694.94	42701696.00
711928.56	42715712.00
711833.88	42710032.00
711264.75	42675884.00
712872.19	42772332.00
713321.56	42799292.00
713199.19	42791952.00
713402.75	42804160.00
712250.94	42735056.00
712734.75	42764084.00
713000.25	42780012.00
713066.06	42783964.00
712842.50	42770552.00
712246.62	42734800.00
711874.75	42712488.00
711107.06	42666424.00
711632.75	42697968.00
712243.69	42734624.00
712397.50	42743848.00
711191.06	42671464.00
713137.50	42788248.00
715020.94	42901256.00
714242.75	42854564.00
712941.69	42776500.00
714451.50	42867088.00
714632.12	42877928.00
712754.00	42765240.00
712383.19	42742992.00
712237.69	42734260.00
710571.44	42634284.00
711862.56	42711752.00
