/tmp/linux.click:26: While initializing 'fd :: FromDevice':
  warning: ens7: no IPv4 address assigned
Startup trace (nsec): main: 9194641803
Startup trace (nsec): init done: 9203012964
Number of packets sent : 275200
Number of packets sent : 258734.573947
Number of packets sent : 257861.083744
Number of packets sent : 261396.898713
Number of packets sent : 263239.771882
Number of packets sent : 264247.914184
Number of packets sent : 264857.497929
Number of packets sent : 265933.077579
Number of packets sent : 266128.731343
Number of packets sent : 266840.079628
Number of packets sent : 267000.298745
Number of packets sent : 266978.810106
Number of packets sent : 267289.604782
Number of packets sent : 267446.991184
Number of packets sent : 267353.008188
Number of packets sent : 267322.344809
Number of packets sent : 267424.71644
Number of packets sent : 267552.91564
Number of packets sent : 267353.873435
Number of packets sent : 267437.969234
Number of packets sent : 267662.143962
Number of packets sent : 267601.463391
Number of packets sent : 267701.877721
Number of packets sent : 267896.607081
Number of packets sent : 267747.920825
Number of packets sent : 267884.0626
Number of packets sent : 267959.844908
Number of packets sent : 267858.700876
Number of packets sent : 268029.412813
Number of packets sent : 268145.645439
Number of packets sent : 268236.963828
Number of packets sent : 268318.572671
Number of packets sent : 268325.502309
Number of packets sent : 268340.947598
Number of packets sent : 268396.851966
Number of packets sent : 268453.54178
Number of packets sent : 268474.884198
Number of packets sent : 268505.235602
Number of packets sent : 268557.68119
Number of packets sent : 268630.870077
Number of packets sent : 268677.593309
Number of packets sent : 268697.162343
Number of packets sent : 268748.519796
Number of packets sent : 268756.543955
Number of packets sent : 268787.6291
Number of packets sent : 268794.189453
Number of packets sent : 268828.708529
Number of packets sent : 268834.346311
Number of packets sent : 268853.25759
Number of packets sent : 268884.239064
Number of packets sent : 268901.314475
Number of packets sent : 268930.139642
Number of packets sent : 268928.331316
Number of packets sent : 268951.506813
Number of packets sent : 268966.074104
Number of packets sent : 268944.769343
Number of packets sent : 268940.528006
Number of packets sent : 268945.478444
Number of packets sent : 268946.245264
Number of packets sent : 268933.272379
Number of packets sent : 268946.687534
Number of packets sent : 268957.371196
Number of packets sent : 268957.494119
Number of packets sent : 268972.99483
Number of packets sent : 268994.848821
Number of packets sent : 269024.130458
Number of packets sent : 269044.547711
Number of packets sent : 269060.673387
Number of packets sent : 269053.464386
Number of packets sent : 269029.609788
Number of packets sent : 269037.893385
Number of packets sent : 269038.682896
AUTOTEST_DONE
