0.00	0.00
332970.69	79912968.00
613324.12	147197792.00
684835.50	164360544.00
703102.88	168744704.00
707344.25	169762624.00
707140.56	169713744.00
706369.12	169528592.00
708336.25	170000704.00
707244.06	169738576.00
708410.50	170018528.00
708942.62	170146240.00
709267.62	170224240.00
709252.88	170220704.00
708836.75	170120816.00
709601.75	170304416.00
709771.12	170345056.00
709999.62	170399904.00
710300.50	170472096.00
708887.12	170132896.00
709541.75	170290016.00
710087.81	170421088.00
709939.56	170385504.00
709756.38	170341536.00
709111.88	170186848.00
708318.75	169996512.00
709447.19	170267328.00
709101.56	170184368.00
709643.38	170314416.00
708242.88	169978288.00
709044.75	170170736.00
709727.31	170334560.00
709653.69	170316896.00
710213.44	170451232.00
709654.38	170317056.00
708491.50	170037968.00
706859.19	169646192.00
707642.81	169834272.00
708606.69	170065600.00
709039.69	170169520.00
709724.50	170333872.00
709899.38	170375856.00
709601.25	170304304.00
709525.62	170286160.00
709496.88	170279264.00
709412.00	170258880.00
709663.50	170319232.00
710455.88	170509408.00
710798.50	170591648.00
710547.62	170531424.00
709236.38	170216736.00
710061.62	170414784.00
709882.88	170371904.00
710371.00	170489040.00
709829.00	170358960.00
708956.75	170149616.00
707942.94	169906304.00
708059.88	169934368.00
709236.88	170216832.00
709677.75	170322656.00
708638.62	170073280.00
709190.62	170205728.00
709711.50	170330752.00
710035.38	170408480.00
709371.88	170249248.00
709281.25	170227488.00
708040.06	169929600.00
708658.50	170078048.00
708430.75	170023376.00
708369.56	170008688.00
707204.38	169729056.00
708353.12	170004736.00
