0.00	0.00
329642.91	19778574.00
614046.75	36842804.00
686983.19	41218992.00
703384.06	42203044.00
709207.75	42552464.00
711013.94	42660836.00
711084.19	42665048.00
711528.38	42691704.00
711786.12	42707168.00
710759.12	42645544.00
710969.75	42658184.00
710829.94	42649796.00
711035.50	42662128.00
709825.50	42589528.00
714724.00	42883440.00
719257.00	43155420.00
720438.81	43226328.00
720685.19	43241112.00
720747.31	43244840.00
718039.25	43082360.00
712355.12	42741312.00
710984.25	42659056.00
710259.12	42615552.00
709054.00	42543244.00
710859.25	42651556.00
711330.81	42679848.00
711784.69	42707080.00
712522.75	42751360.00
712658.19	42759488.00
712138.62	42728316.00
710829.88	42649796.00
710555.50	42633328.00
710345.56	42620732.00
708660.94	42519660.00
710589.81	42635388.00
711119.44	42667168.00
711683.38	42701000.00
711920.88	42715248.00
711548.75	42692924.00
711983.19	42718992.00
710507.81	42630468.00
711146.94	42668816.00
711404.88	42684292.00
711272.50	42676352.00
710704.94	42642296.00
712396.25	42743776.00
713875.06	42832504.00
712900.75	42774048.00
711985.19	42719112.00
710940.31	42656416.00
709719.81	42583188.00
709365.94	42561956.00
711629.50	42697768.00
711691.38	42701480.00
708214.38	42492860.00
709280.25	42556816.00
708917.94	42535076.00
709501.50	42570088.00
709647.38	42578840.00
710067.38	42604040.00
709845.62	42590736.00
709876.88	42592616.00
711037.75	42662264.00
710668.19	42640088.00
710268.31	42616096.00
712094.56	42725672.00
714280.19	42856808.00
714682.06	42880920.00
713777.19	42826632.00
713449.62	42806976.00
712768.38	42766100.00
