0.00	0.00
674883.19	161971952.00
685739.56	164577584.00
696683.62	167203984.00
706299.62	169511760.00
708798.88	170111696.00
703793.75	168910352.00
705581.94	169339360.00
706315.50	169515648.00
692811.19	166274528.00
701969.44	168472704.00
703397.62	168815184.00
699111.62	167786736.00
704989.62	169197488.00
706691.12	169605872.00
702113.50	168507264.00
703843.62	168922480.00
705881.38	169411552.00
706822.88	169637504.00
699726.00	167934240.00
705335.19	169280448.00
705970.56	169432928.00
698609.75	167666336.00
705628.94	169350944.00
706905.94	169657408.00
699751.00	167940224.00
705771.56	169385280.00
705588.00	169341152.00
698178.25	167562784.00
704781.81	169147648.00
706163.44	169479232.00
706124.88	169469968.00
705416.25	169299888.00
705942.31	169426160.00
706213.06	169491136.00
705269.00	169264576.00
706337.50	169521008.00
706020.69	169444960.00
706280.69	169507360.00
706034.69	169448320.00
706624.94	169589984.00
707196.00	169727040.00
705664.50	169359488.00
706240.12	169497632.00
706431.50	169543568.00
706480.38	169555296.00
705148.12	169235552.00
705825.75	169398176.00
705944.94	169426784.00
705498.31	169319584.00
706293.50	169510432.00
707549.38	169811840.00
708074.62	169937920.00
708666.62	170080000.00
709434.38	170264256.00
709967.12	170392112.00
708083.25	169939984.00
707839.81	169881568.00
709860.94	170366720.00
708885.00	170132416.00
709637.81	170313072.00
709781.12	170347472.00
709809.50	170354288.00
710779.88	170587168.00
710687.50	170564992.00
711147.56	170675424.00
710295.12	170470848.00
711381.25	170731520.00
711173.88	170681728.00
710348.38	170483616.00
709711.38	170330720.00
709272.12	170225312.00
