0.00	0.00
323629.22	77671008.00
609916.38	146379936.00
683839.62	164121504.00
702175.38	168522096.00
706294.12	169510592.00
707357.50	169765808.00
707726.12	169854272.00
708865.88	170127824.00
708958.38	170150000.00
709223.62	170213664.00
707709.62	169850304.00
708475.62	170034160.00
708766.38	170103936.00
707919.12	169900592.00
708159.25	169958224.00
708739.00	170097360.00
707329.62	169759104.00
708048.88	169931744.00
707940.25	169905664.00
708297.06	169991296.00
707333.44	169760032.00
707854.19	169885024.00
707651.56	169836384.00
707324.88	169757984.00
707233.88	169736128.00
707305.50	169753344.00
708422.62	170021440.00
707169.62	169720720.00
707863.88	169887344.00
708662.50	170079008.00
707904.31	169897024.00
708860.88	170126624.00
709391.75	170254016.00
709008.56	170162048.00
710206.94	170449680.00
710115.44	170427712.00
710229.69	170455120.00
708881.44	170131536.00
709012.38	170162960.00
709140.62	170193744.00
709557.75	170293840.00
707981.44	169915536.00
708403.38	170016800.00
708112.38	169946960.00
707692.12	169846096.00
708045.12	169930832.00
708033.62	169928080.00
707373.12	169769552.00
707914.75	169899552.00
708291.19	169989888.00
707859.50	169886272.00
707986.19	169916688.00
709990.69	170397760.00
710204.81	170449152.00
709265.19	170223648.00
709399.00	170255744.00
709858.56	170366064.00
709256.31	170221520.00
708483.69	170036080.00
707715.06	169851600.00
707469.62	169792704.00
706983.12	169675936.00
708249.25	169979824.00
707922.19	169901328.00
709173.81	170201712.00
710044.94	170410784.00
709879.81	170371136.00
709789.94	170349584.00
708414.50	170019472.00
709375.62	170250144.00
709519.38	170284656.00
